,codigo_ibge,nome_municipio,nome_uf
1614,1504059,Mãe do Rio,PA
1615,1504109,Magalhães Barata,PA
1616,1504208,Marabá,PA
1617,1504307,Maracanã,PA
1618,1504406,Marapanim,PA
1619,1504422,Marituba,PA
1620,1504455,Medicilândia,PA
1621,1504505,Melgaço,PA
1622,1504604,Mocajuba,PA
1623,1504703,Moju,PA
1624,1504802,Monte Alegre,PA
1625,1504901,Muaná,PA
1626,1504950,Nova Esperança do Piriá,PA
1627,1504976,Nova Ipixuna,PA
1628,1505007,Nova Timboteua,PA
1629,1505031,Novo Progresso,PA
1630,1505064,Novo Repartimento,PA
1631,1505106,Óbidos,PA
1632,1505205,Oeiras do Pará,PA
1633,1505304,Oriximiná,PA
1634,1505403,Ourém,PA
1635,1505437,Ourilândia do Norte,PA
1636,1505486,Pacajá,PA
1637,1505494,Palestina do Pará,PA
1638,1505502,Paragominas,PA
1639,1505536,Parauapebas,PA
1640,1505551,Pau D'Arco,PA
1641,1505601,Peixe-Boi,PA
1642,1505635,Piçarra,PA
1643,1505650,Placas,PA
1644,1505700,Ponta de Pedras,PA
1645,1505809,Portel,PA
1646,1505908,Porto de Moz,PA
1647,1506005,Prainha,PA
1648,1506104,Primavera,PA
1649,1506112,Quatipuru,PA
1650,1506138,Redenção,PA
1651,1506161,Rio Maria,PA
1652,1506187,Rondon do Pará,PA
1653,1506195,Rurópolis,PA
1654,1506203,Salinópolis,PA
1655,1506302,Salvaterra,PA
1656,1506351,Santa Bárbara do Pará,PA
1657,1506401,Santa Cruz do Arari,PA
1658,1506500,Santa Isabel do Pará,PA
1659,1506559,Santa Luzia do Pará,PA
1660,1506583,Santa Maria das Barreiras,PA
1661,1506609,Santa Maria do Pará,PA
1662,1506708,Santana do Araguaia,PA
1663,2108702,Pio XII,MA
1664,2108801,Pirapemas,MA
1665,2108900,Poção de Pedras,MA
1666,2109007,Porto Franco,MA
1667,2109056,Porto Rico do Maranhão,MA
1668,2109106,Presidente Dutra,MA
1669,2109205,Presidente Juscelino,MA
1670,2109239,Presidente Médici,MA
1671,2109270,Presidente Sarney,MA
1672,2109304,Presidente Vargas,MA
1673,2109403,Primeira Cruz,MA
1674,2109452,Raposa,MA
1675,2109502,Riachão,MA
1676,2109551,Ribamar Fiquene,MA
1677,2109601,Rosário,MA
1678,2109700,Sambaíba,MA
1679,2109759,Santa Filomena do Maranhão,MA
1680,2109809,Santa Helena,MA
1681,2109908,Santa Inês,MA
1682,2110005,Santa Luzia,MA
1683,2110039,Santa Luzia do Paruá,MA
1684,2110104,Santa Quitéria do Maranhão,MA
1685,2110203,Santa Rita,MA
1686,2110237,Santana do Maranhão,MA
1687,2110278,Santo Amaro do Maranhão,MA
1688,2110302,Santo Antônio dos Lopes,MA
1689,2110401,São Benedito do Rio Preto,MA
1690,2110500,São Bento,MA
1691,2110609,São Bernardo,MA
1692,2110658,São Domingos do Azeitão,MA
1693,2110708,São Domingos do Maranhão,MA
1694,2110807,São Félix de Balsas,MA
1695,2110856,São Francisco do Brejão,MA
1696,2110906,São Francisco do Maranhão,MA
1697,2111003,São João Batista,MA
1698,2111029,São João do Carú,MA
1699,2111052,São João do Paraíso,MA
1700,2111078,São João do Soter,MA
1701,2111102,São João dos Patos,MA
1702,2111201,São José de Ribamar,MA
1703,2111250,São José dos Basílios,MA
1704,2111300,São Luís,MA
1705,2111409,São Luís Gonzaga do Maranhão,MA
1706,2111508,São Mateus do Maranhão,MA
1707,2111532,São Pedro da Água Branca,MA
1708,2111573,São Pedro dos Crentes,MA
1709,2111607,São Raimundo das Mangabeiras,MA
1710,2111631,São Raimundo do Doca Bezerra,MA
1711,2111672,São Roberto,MA
1712,2111706,São Vicente Ferrer,MA
1713,2111722,Satubinha,MA
1714,2111748,Senador Alexandre Costa,MA
1715,2111763,Senador La Rocque,MA
1716,2111789,Serrano do Maranhão,MA
1717,2111805,Sítio Novo,MA
1718,2111904,Sucupira do Norte,MA
1719,2111953,Sucupira do Riachão,MA
1720,2112001,Tasso Fragoso,MA
1721,2112100,Timbiras,MA
1722,2112209,Timon,MA
1723,2112233,Trizidela do Vale,MA
1724,2112274,Tufilândia,MA
1725,2112308,Tuntum,MA
1726,2112407,Turiaçu,MA
1727,2112456,Turilândia,MA
1728,2112506,Tutóia,MA
1729,2112605,Urbano Santos,MA
1730,2112704,Vargem Grande,MA
1731,2112803,Viana,MA
1732,2112852,Vila Nova dos Martírios,MA
1733,2112902,Vitória do Mearim,MA
1734,2113009,Vitorino Freire,MA
1735,2114007,Zé Doca,MA
1736,2906600,Candiba,BA
1737,2906709,Cândido Sales,BA
1738,2906808,Cansanção,BA
1739,2906824,Canudos,BA
1740,2906857,Capela do Alto Alegre,BA
1741,2906873,Capim Grosso,BA
1742,2906899,Caraíbas,BA
1743,3162807,São João Evangelista,MG
1744,3162906,São João Nepomuceno,MG
1745,3162922,São Joaquim de Bicas,MG
1746,3162948,São José da Barra,MG
1747,3162955,São José da Lapa,MG
1748,3163003,São José da Safira,MG
1749,3163102,São José da Varginha,MG
1750,3163201,São José do Alegre,MG
1751,3163300,São José do Divino,MG
1752,3163409,São José do Goiabal,MG
1753,3163508,São José do Jacuri,MG
1754,3163607,São José do Mantimento,MG
1755,3163706,São Lourenço,MG
1756,3163805,São Miguel do Anta,MG
1757,3163904,São Pedro da União,MG
1758,3164001,São Pedro dos Ferros,MG
1759,3164100,São Pedro do Suaçuí,MG
1760,3164209,São Romão,MG
1761,3164308,São Roque de Minas,MG
1762,3164407,São Sebastião da Bela Vista,MG
1763,3164431,São Sebastião da Vargem Alegre,MG
1764,3164472,São Sebastião do Anta,MG
1765,3164506,São Sebastião do Maranhão,MG
1766,3164605,São Sebastião do Oeste,MG
1767,3164704,São Sebastião do Paraíso,MG
1768,3164803,São Sebastião do Rio Preto,MG
1769,3164902,São Sebastião do Rio Verde,MG
1770,3165008,São Tiago,MG
1771,3165107,São Tomás de Aquino,MG
1772,3165206,São Thomé das Letras,MG
1773,3165305,São Vicente de Minas,MG
1774,3165404,Sapucaí-Mirim,MG
1775,3165503,Sardoá,MG
1776,3165537,Sarzedo,MG
1777,3165552,Setubinha,MG
1778,3165560,Sem-Peixe,MG
1779,3165578,Senador Amaral,MG
1780,3165602,Senador Cortes,MG
1781,3165701,Senador Firmino,MG
1782,3165800,Senador José Bento,MG
1783,3165909,Senador Modestino Gonçalves,MG
1784,3166006,Senhora de Oliveira,MG
1785,3166105,Senhora do Porto,MG
1786,3166204,Senhora dos Remédios,MG
1787,3166303,Sericita,MG
1788,3166402,Seritinga,MG
1789,3166501,Serra Azul de Minas,MG
1790,3166600,Serra da Saudade,MG
1791,3166709,Serra dos Aimorés,MG
1792,3166808,Serra do Salitre,MG
1793,3166907,Serrania,MG
1794,3166956,Serranópolis de Minas,MG
1795,3167004,Serranos,MG
1796,3167103,Serro,MG
1797,3167202,Sete Lagoas,MG
1798,3167301,Silveirânia,MG
1799,3167400,Silvianópolis,MG
1800,3167509,Simão Pereira,MG
1801,3167608,Simonésia,MG
1802,3167707,Sobrália,MG
1803,3167806,Soledade de Minas,MG
1804,3167905,Tabuleiro,MG
1805,3168002,Taiobeiras,MG
1806,3168051,Taparuba,MG
1807,3168101,Tapira,MG
1808,3168200,Tapiraí,MG
1809,3168309,Taquaraçu de Minas,MG
1810,3168408,Tarumirim,MG
1811,3168507,Teixeiras,MG
1812,3168606,Teófilo Otoni,MG
1813,3168705,Timóteo,MG
1814,3168804,Tiradentes,MG
1815,3168903,Tiros,MG
1816,3169000,Tocantins,MG
1817,3169059,Tocos do Moji,MG
1818,3169109,Toledo,MG
1819,3169208,Tombos,MG
1820,3169307,Três Corações,MG
1821,3169356,Três Marias,MG
1822,3119401,Coronel Fabriciano,MG
1823,3119500,Coronel Murta,MG
1824,3119609,Coronel Pacheco,MG
1825,3119708,Coronel Xavier Chaves,MG
1826,3119807,Córrego Danta,MG
1827,3119906,Córrego do Bom Jesus,MG
1828,3119955,Córrego Fundo,MG
1829,3120003,Córrego Novo,MG
1830,3120102,Couto de Magalhães de Minas,MG
1831,3120151,Crisólita,MG
1832,3120201,Cristais,MG
1833,3120300,Cristália,MG
1834,3120409,Cristiano Otoni,MG
1835,3120508,Cristina,MG
1836,3120607,Crucilândia,MG
1837,3120706,Cruzeiro da Fortaleza,MG
1838,3120805,Cruzília,MG
1839,3120839,Cuparaque,MG
1840,3120870,Curral de Dentro,MG
1841,3120904,Curvelo,MG
1842,3121001,Datas,MG
1843,3121100,Delfim Moreira,MG
1844,3121209,Delfinópolis,MG
1845,3121258,Delta,MG
1846,3121308,Descoberto,MG
1847,3121407,Desterro de Entre Rios,MG
1848,3121506,Desterro do Melo,MG
1849,3121605,Diamantina,MG
1850,3121704,Diogo de Vasconcelos,MG
1851,3121803,Dionísio,MG
1852,3121902,Divinésia,MG
1853,3122009,Divino,MG
1854,3122108,Divino das Laranjeiras,MG
1855,3122207,Divinolândia de Minas,MG
1856,3122306,Divinópolis,MG
1857,3122355,Divisa Alegre,MG
1858,3122405,Divisa Nova,MG
1859,3122454,Divisópolis,MG
1860,3122470,Dom Bosco,MG
1861,3122504,Dom Cavati,MG
1862,3122603,Dom Joaquim,MG
1863,3122702,Dom Silvério,MG
1864,3122801,Dom Viçoso,MG
1865,3122900,Dona Eusébia,MG
1866,3123007,Dores de Campos,MG
1867,3123106,Dores de Guanhães,MG
1868,3123205,Dores do Indaiá,MG
1869,3123304,Dores do Turvo,MG
1870,3123403,Doresópolis,MG
1871,3123502,Douradoquara,MG
1872,3123528,Durandé,MG
1873,3123601,Elói Mendes,MG
1874,3123700,Engenheiro Caldas,MG
1875,3123809,Engenheiro Navarro,MG
1876,3123858,Entre Folhas,MG
1877,3123908,Entre Rios de Minas,MG
